Date,BBCA.JK,TLKM.JK
2022-12-08,7448.54248046875,3135.349609375
2022-12-09,7514.26513671875,3059.89990234375
2022-12-12,7623.8017578125,3101.816162109375
2022-12-13,7623.8017578125,3143.732666015625
2022-12-14,7558.08056640625,3143.732666015625
2022-12-15,7448.54248046875,3076.66650390625
2022-12-16,7536.17333984375,3085.049560546875
2022-12-19,7579.9873046875,3118.5830078125
2022-12-20,7514.26513671875,3118.5830078125
2022-12-21,7601.89404296875,3177.265869140625
2022-12-22,7514.26513671875,3143.732666015625
2022-12-23,7448.54248046875,3168.882568359375
2022-12-26,7514.26513671875,3143.732666015625
2022-12-27,7536.17333984375,3194.032470703125
2022-12-28,7579.9873046875,3126.966064453125
2022-12-29,7514.26513671875,3168.882568359375
2022-12-30,7492.35791015625,3143.732666015625
2023-01-02,7492.35791015625,3185.64892578125
2023-01-03,7492.35791015625,3235.948974609375
2023-01-04,7317.09814453125,3202.41552734375
2023-01-05,7229.46728515625,3160.499267578125
2023-01-06,7273.28271484375,3110.199462890625
2023-01-09,7404.7275390625,3177.265869140625
2023-01-10,7163.7451171875,3210.799072265625
2023-01-11,7119.93017578125,3244.33203125
2023-01-12,7163.7451171875,3235.948974609375
2023-01-13,7054.20751953125,3168.882568359375
2023-01-16,7141.837890625,3227.565673828125
2023-01-17,7295.18994140625,3311.3984375
2023-01-18,7273.28271484375,3294.6318359375
2023-01-19,7295.18994140625,3261.0986328125
2023-01-20,7273.28271484375,3244.33203125
2023-01-24,7207.560546875,3227.565673828125
2023-01-25,7185.6533203125,3219.18212890625
2023-01-26,7426.6357421875,3328.1650390625
2023-01-27,7623.8017578125,3319.781494140625
2023-01-30,7623.8017578125,3319.781494140625
2023-01-31,7426.6357421875,3227.565673828125
2023-02-01,7448.54248046875,3244.33203125
2023-02-02,7404.7275390625,3261.0986328125
2023-02-03,7623.8017578125,3252.715576171875
2023-02-06,7645.7099609375,3252.715576171875
2023-02-07,7755.2470703125,3185.64892578125
2023-02-08,7733.33984375,3219.18212890625
2023-02-09,7799.06298828125,3160.499267578125
2023-02-10,7733.33984375,3185.64892578125
2023-02-13,7777.1552734375,3177.265869140625
2023-02-14,7842.876953125,3185.64892578125
2023-02-15,7777.1552734375,3177.265869140625
2023-02-16,7623.8017578125,3160.499267578125
2023-02-17,7645.7099609375,3152.1162109375
2023-02-20,7667.6171875,3202.41552734375
2023-02-21,7623.8017578125,3219.18212890625
2023-02-22,7601.89404296875,3235.948974609375
2023-02-23,7645.7099609375,3328.1650390625
2023-02-24,7601.89404296875,3386.84814453125
2023-02-27,7689.52392578125,3319.781494140625
2023-02-28,7667.6171875,3252.715576171875
2023-03-01,7536.17333984375,3294.6318359375
2023-03-02,7558.08056640625,3252.715576171875
2023-03-03,7426.6357421875,3269.482177734375
2023-03-06,7360.91259765625,3252.715576171875
2023-03-07,7382.8203125,3252.715576171875
2023-03-08,7514.26513671875,3303.01513671875
2023-03-09,7514.26513671875,3328.1650390625
2023-03-10,7404.7275390625,3361.6982421875
2023-03-13,7492.35791015625,3411.997802734375
2023-03-14,7295.18994140625,3370.08154296875
2023-03-15,7295.18994140625,3361.6982421875
2023-03-16,7273.28271484375,3395.231201171875
2023-03-17,7339.00537109375,3395.231201171875
2023-03-20,7360.91259765625,3344.931640625
2023-03-21,7448.54248046875,3453.9140625
2023-03-24,7733.33984375,3411.997802734375
2023-03-27,7623.8017578125,3395.231201171875
2023-03-28,7601.89404296875,3395.231201171875
2023-03-29,7865.5703125,3437.147705078125
2023-03-30,7887.91552734375,3428.764404296875
2023-03-31,7820.8798828125,3403.61474609375
2023-04-03,7865.5703125,3420.381103515625
2023-04-04,7843.224609375,3403.61474609375
2023-04-05,7798.533203125,3479.064208984375
2023-04-06,7820.8798828125,3562.89697265625
2023-04-10,7865.5703125,3604.8134765625
2023-04-11,7887.91552734375,3604.8134765625
2023-04-12,7954.9521484375,3613.19677734375
2023-04-13,7977.29638671875,3638.3466796875
2023-04-14,8044.33349609375,3638.3466796875
2023-04-17,8066.6787109375,3579.66357421875
2023-04-18,8156.0595703125,3579.66357421875
2023-04-26,8223.095703125,3688.646240234375
2023-04-27,8178.40576171875,3621.580078125
2023-04-28,8089.0234375,3562.89697265625
2023-05-02,8089.0234375,3512.597412109375
2023-05-03,7977.29638671875,3479.064208984375
2023-05-04,8044.33349609375,3479.064208984375
2023-05-05,8044.33349609375,3495.830810546875
2023-05-08,8044.33349609375,3403.61474609375
2023-05-09,7977.29638671875,3411.997802734375
2023-05-10,7977.29638671875,3462.297607421875
2023-05-11,7887.91552734375,3428.764404296875
2023-05-12,7865.5703125,3336.548095703125
2023-05-15,7843.224609375,3336.548095703125
2023-05-16,7776.18798828125,3336.548095703125
2023-05-17,7843.224609375,3344.931640625
2023-05-19,8044.33349609375,3370.08154296875
2023-05-22,8044.33349609375,3386.84814453125
2023-05-23,8156.0595703125,3386.84814453125
2023-05-24,8066.6787109375,3487.447509765625
2023-05-25,8089.0234375,3453.9140625
2023-05-26,8178.40576171875,3462.297607421875
2023-05-29,8178.40576171875,3520.980712890625
2023-05-30,8267.7861328125,3453.9140625
2023-05-31,8089.0234375,3386.84814453125
2023-06-05,8223.095703125,3420.381103515625
2023-06-06,8178.40576171875,3428.764404296875
2023-06-07,8133.7158203125,3479.064208984375
2023-06-08,8156.0595703125,3495.830810546875
2023-06-09,8133.7158203125,3479.064208984375
2023-06-12,8178.40576171875,3538.119140625
2023-06-13,8178.40576171875,3520.646728515625
2023-06-14,8111.36962890625,3494.4384765625
2023-06-15,8089.0234375,3511.910888671875
2023-06-16,8089.0234375,3468.23046875
2023-06-19,8044.33349609375,3459.494140625
2023-06-20,8089.0234375,3485.70263671875
2023-06-21,8156.0595703125,3476.96630859375
2023-06-22,8089.0234375,3442.022216796875
2023-06-23,8089.0234375,3450.758056640625
2023-06-26,8111.36962890625,3485.70263671875
2023-06-27,8178.40576171875,3494.4384765625
2023-07-03,8111.36962890625,3494.4384765625
2023-07-04,8089.0234375,3468.23046875
2023-07-05,8089.0234375,3476.96630859375
2023-07-06,8111.36962890625,3459.494140625
2023-07-07,8066.6787109375,3459.494140625
2023-07-10,8089.0234375,3450.758056640625
2023-07-11,8066.6787109375,3476.96630859375
2023-07-12,8200.7509765625,3476.96630859375
2023-07-13,8156.0595703125,3424.550048828125
2023-07-14,8223.095703125,3433.285888671875
2023-07-17,8200.7509765625,3415.813720703125
2023-07-18,8178.40576171875,3363.397216796875
2023-07-20,8178.40576171875,3363.397216796875
2023-07-21,8178.40576171875,3372.13330078125
2023-07-24,8133.7158203125,3407.07763671875
2023-07-25,8178.40576171875,3389.60546875
2023-07-26,8357.16796875,3389.60546875
2023-07-27,8245.44140625,3249.827880859375
2023-07-28,8156.0595703125,3249.827880859375
2023-07-31,8156.0595703125,3249.827880859375
2023-08-01,8156.0595703125,3276.0361328125
2023-08-02,8223.095703125,3223.61962890625
2023-08-03,8267.7861328125,3249.827880859375
2023-08-04,8178.40576171875,3223.61962890625
2023-08-07,8290.130859375,3214.883544921875
2023-08-08,8223.095703125,3258.56396484375
2023-08-09,8401.859375,3293.50830078125
2023-08-10,8401.859375,3319.716552734375
2023-08-11,8401.859375,3328.452880859375
2023-08-14,8357.16796875,3345.925048828125
2023-08-15,8312.4775390625,3337.188720703125
2023-08-16,8312.4775390625,3345.925048828125
2023-08-18,8267.7861328125,3284.7724609375
2023-08-21,8200.7509765625,3267.30029296875
2023-08-22,8312.4775390625,3276.0361328125
2023-08-23,8312.4775390625,3267.30029296875
2023-08-24,8223.095703125,3249.827880859375
2023-08-25,8290.130859375,3249.827880859375
2023-08-28,8223.095703125,3232.355712890625
2023-08-29,8267.7861328125,3249.827880859375
2023-08-30,8223.095703125,3328.452880859375
2023-08-31,8200.7509765625,3258.56396484375
2023-09-01,8245.44140625,3249.827880859375
2023-09-04,8245.44140625,3258.56396484375
2023-09-05,8245.44140625,3267.30029296875
2023-09-06,8178.40576171875,3310.980712890625
2023-09-07,8200.7509765625,3284.7724609375
2023-09-08,8156.0595703125,3223.61962890625
2023-09-11,8156.0595703125,3232.355712890625
2023-09-12,8133.7158203125,3241.091796875
2023-09-13,8111.36962890625,3241.091796875
2023-09-14,8133.7158203125,3214.883544921875
2023-09-15,8044.33349609375,3249.827880859375
2023-09-18,8044.33349609375,3214.883544921875
2023-09-19,8111.36962890625,3258.56396484375
2023-09-20,8178.40576171875,3328.452880859375
2023-09-21,8156.0595703125,3328.452880859375
2023-09-22,8111.36962890625,3372.13330078125
2023-09-25,8044.33349609375,3293.50830078125
2023-09-26,7999.642578125,3284.7724609375
2023-09-27,7932.6064453125,3249.827880859375
2023-09-29,7887.91552734375,3276.0361328125
2023-10-02,8111.36962890625,3276.0361328125
2023-10-03,8223.095703125,3293.50830078125
2023-10-04,8223.095703125,3302.244384765625
2023-10-05,8111.36962890625,3249.827880859375
2023-10-06,8066.6787109375,3302.244384765625
2023-10-09,8089.0234375,3284.7724609375
2023-10-10,7977.29638671875,3328.452880859375
2023-10-11,7977.29638671875,3302.244384765625
2023-10-12,8089.0234375,3345.925048828125
2023-10-13,8111.36962890625,3363.397216796875
2023-10-16,8133.7158203125,3284.7724609375
2023-10-17,7999.642578125,3310.980712890625
2023-10-18,7910.26123046875,3276.0361328125
2023-10-19,7820.8798828125,3258.56396484375
2023-10-20,8021.98828125,3232.355712890625
2023-10-23,7910.26123046875,3153.73095703125
2023-10-24,7843.224609375,3188.67529296875
2023-10-25,7932.6064453125,3144.994873046875
2023-10-26,7798.533203125,3040.16162109375
2023-10-27,7776.18798828125,3057.6337890625
2023-10-30,7910.26123046875,2987.7451171875
2023-10-31,7820.8798828125,3048.897705078125
2023-11-01,7686.80712890625,3162.466796875
2023-11-02,7910.26123046875,3162.466796875
2023-11-03,7954.9521484375,3118.786376953125
2023-11-06,8089.0234375,3188.67529296875
2023-11-07,8021.98828125,3118.786376953125
2023-11-08,8044.33349609375,3075.10595703125
2023-11-09,8044.33349609375,3083.842041015625
2023-11-10,7887.91552734375,3101.314208984375
2023-11-13,7932.6064453125,3075.10595703125
2023-11-14,7977.29638671875,3057.6337890625
2023-11-15,8089.0234375,3101.314208984375
2023-11-16,8111.36962890625,3092.578125
2023-11-17,8111.36962890625,3101.314208984375
2023-11-20,7932.6064453125,3136.258544921875
2023-11-21,7843.224609375,3162.466796875
2023-11-22,7932.6064453125,3153.73095703125
2023-11-23,7977.29638671875,3144.994873046875
2023-11-24,7977.29638671875,3162.466796875
2023-11-27,7932.6064453125,3214.883544921875
2023-11-28,7932.6064453125,3293.50830078125
2023-11-29,7954.9521484375,3249.827880859375
2023-11-30,8021.98828125,3284.7724609375
2023-12-01,7999.642578125,3345.925048828125
2023-12-04,8015.35791015625,3328.452880859375
2023-12-05,7992.9072265625,3363.397216796875
2023-12-06,7903.09814453125,3424.550048828125
2023-12-07,7925.5498046875,3415.813720703125
2023-12-08,7858.19482421875,3442.022216796875
2023-12-11,7858.19482421875,3476.96630859375
2023-12-12,7813.2900390625,3415.813720703125
2023-12-13,7790.837890625,3424.550048828125
2023-12-14,8127.6181640625,3442.022216796875
2023-12-15,8284.7822265625,3476.96630859375
2023-12-18,8262.330078125,3468.23046875
2023-12-19,8307.234375,3468.23046875
2023-12-20,8352.1396484375,3459.494140625
2023-12-21,8374.58984375,3450.758056640625
2023-12-22,8374.58984375,3459.494140625
2023-12-27,8419.4931640625,3442.022216796875
2023-12-28,8441.9462890625,3459.494140625
2023-12-29,8441.9462890625,3450.758056640625
